,interacted_at;DATA;;;;;;VENDAS TOTAIS;Compras e offers;REWARDS
131013;09/07/2019;17:51:00;7;;;;;;
131451;09/07/2019;17:51:00;7;;;;;;
130938;09/07/2019;17:54:00;7;;;;;;
131452;09/07/2019;17:54:00;7;;;;;;
130918;09/07/2019;17:55:00;7;;;;;;
131737;09/07/2019;17:58:00;7;;;;;;
131738;09/07/2019;18:04:00;7;;;;;;
131823;09/07/2019;18:05:00;7;;;;;;
131824;09/07/2019;18:07:00;7;;;;;;
131371;09/07/2019;18:15:00;7;;;;;;
131460;09/07/2019;18:15:00;7;;;;;;
131266;09/07/2019;18:19:00;7;;;;;;
131136;09/07/2019;18:20:00;7;;;;;;
131137;09/07/2019;18:26:00;7;;;;;;
131464;09/07/2019;18:29:00;7;;;;;;
131465;09/07/2019;18:33:00;7;;;;;;
131625;09/07/2019;18:39:00;7;;;;;;
131830;09/07/2019;18:44:00;7;;;;;;
131739;09/07/2019;18:55:00;7;;;;;;
131832;09/07/2019;18:56:00;7;;;;;;
131373;09/07/2019;19:02:00;7;;;;;;
131341;09/07/2019;19:02:00;7;;;;;;
131343;09/07/2019;19:03:00;7;;;;;;
131342;09/07/2019;19:03:00;7;;;;;;
131492;09/07/2019;19:09:00;7;;;;;;
130943;09/07/2019;19:15:00;7;;;;;;
131496;09/07/2019;19:21:00;7;;;;;;
131143;09/07/2019;19:41:00;7;;;;;;
131840;09/07/2019;19:42:00;7;;;;;;
131504;09/07/2019;19:57:00;7;;;;;;
131844;09/07/2019;20:18:00;7;;;;;;
130946;09/07/2019;20:29:00;7;;;;;;
131846;09/07/2019;20:50:00;7;;;;;;
131741;09/07/2019;20:51:00;7;;;;;;
131515;09/07/2019;21:03:00;7;;;;;;
131631;09/07/2019;21:15:00;7;;;;;;
131374;09/07/2019;21:31:00;7;;;;;;
131035;09/07/2019;21:38:00;7;;;;;;
131348;09/07/2019;21:45:00;7;;;;;;
130920;09/07/2019;21:51:00;7;;;;;;
131857;09/07/2019;21:57:00;7;;;;;;
131279;09/07/2019;22:10:00;7;;;;;;
131858;09/07/2019;22:11:00;7;;;;;;
131639;09/07/2019;22:13:00;7;;;;;;
131725;09/07/2019;22:18:00;7;;;;;;
131859;09/07/2019;22:25:00;7;;;;;;
131152;09/07/2019;22:27:00;7;;;;;;
130952;09/07/2019;22:42:00;7;;;;;;
131542;09/07/2019;22:44:00;7;;;;;;
131545;09/07/2019;23:05:00;7;;;;;;
131550;09/07/2019;23:22:00;7;;;;;;
131552;09/07/2019;23:25:00;7;;;;;;
131377;09/07/2019;23:26:00;7;;;;;;
131554;09/07/2019;23:33:00;7;;;;;;
131555;09/07/2019;23:34:00;7;;;;;;
131164;09/07/2019;23:50:00;7;;;;;;
131360;09/07/2019;23:57:00;7;;;;;;
158114;10/07/2019;00:06:00;7;;;;;;
157291;10/07/2019;00:08:00;7;;;;;;
158118;10/07/2019;00:19:00;7;;;;;;
158119;10/07/2019;00:27:00;7;;;;;;
157912;10/07/2019;00:29:00;7;;;;;;
157984;10/07/2019;00:37:00;7;;;;;;
157738;10/07/2019;00:51:00;7;;;;;;
157071;10/07/2019;14:01:00;7;;;;;;
157086;10/07/2019;14:02:00;7;;;;;;
156601;10/07/2019;14:13:00;7;;;;;;
156443;10/07/2019;14:19:00;7;;;;;;
156722;10/07/2019;14:27:00;7;;;;;;
156603;10/07/2019;14:37:00;7;;;;;;
156815;10/07/2019;14:38:00;7;;;;;;
156607;10/07/2019;14:53:00;7;;;;;;
156608;10/07/2019;14:55:00;7;;;;;;
156519;10/07/2019;14:59:00;7;;;;;;
156821;10/07/2019;15:04:00;7;;;;;;
156447;10/07/2019;15:11:00;7;;;;;;
157091;10/07/2019;15:11:00;7;;;;;;
156825;10/07/2019;15:15:00;7;;;;;;
156526;10/07/2019;15:19:00;7;;;;;;
156932;10/07/2019;15:21:00;7;;;;;;
156613;10/07/2019;15:23:00;7;;;;;;
156828;10/07/2019;15:23:00;7;;;;;;
157098;10/07/2019;15:23:00;7;;;;;;
156614;10/07/2019;15:24:00;7;;;;;;
156934;10/07/2019;15:27:00;7;;;;;;
157100;10/07/2019;15:29:00;7;;;;;;
156615;10/07/2019;15:32:00;7;;;;;;
156938;10/07/2019;15:33:00;7;;;;;;
156835;10/07/2019;15:36:00;7;;;;;;
157104;10/07/2019;15:37:00;7;;;;;;
156940;10/07/2019;15:37:00;7;;;;;;
156941;10/07/2019;15:39:00;7;;;;;;
156456;10/07/2019;15:40:00;7;;;;;;
156837;10/07/2019;15:40:00;7;;;;;;
156457;10/07/2019;15:40:00;7;;;;;;
156839;10/07/2019;15:43:00;7;;;;;;
156840;10/07/2019;15:44:00;7;;;;;;
156943;10/07/2019;15:45:00;7;;;;;;
156944;10/07/2019;15:47:00;7;;;;;;
157509;10/07/2019;15:57:00;7;;;;;;
156950;10/07/2019;16:07:00;7;;;;;;
156624;10/07/2019;16:07:00;7;;;;;;
156627;10/07/2019;16:12:00;7;;;;;;
156628;10/07/2019;16:13:00;7;;;;;;
156951;10/07/2019;16:21:00;7;;;;;;
157498;10/07/2019;16:23:00;7;;;;;;
157439;10/07/2019;16:27:00;7;;;;;;
156634;10/07/2019;16:37:00;7;;;;;;
156635;10/07/2019;16:38:00;7;;;;;;
156852;10/07/2019;16:38:00;7;;;;;;
156753;10/07/2019;16:39:00;7;;;;;;
157076;10/07/2019;16:45:00;7;;;;;;
157131;10/07/2019;16:50:00;7;;;;;;
156857;10/07/2019;16:56:00;7;;;;;;
156860;10/07/2019;17:05:00;7;;;;;;
157520;10/07/2019;17:13:00;7;;;;;;
156700;10/07/2019;17:15:00;7;;;;;;
156701;10/07/2019;17:16:00;7;;;;;;
157454;10/07/2019;17:16:00;7;;;;;;
156642;10/07/2019;17:19:00;7;;;;;;
157523;10/07/2019;17:23:00;7;;;;;;
157137;10/07/2019;17:23:00;7;;;;;;
157524;10/07/2019;17:25:00;7;;;;;;
157138;10/07/2019;17:25:00;7;;;;;;
156644;10/07/2019;17:36:00;7;;;;;;
157531;10/07/2019;18:06:00;7;;;;;;
157533;10/07/2019;18:25:00;7;;;;;;
156647;10/07/2019;18:26:00;7;;;;;;
156648;10/07/2019;18:38:00;7;;;;;;
156649;10/07/2019;18:39:00;7;;;;;;
156770;10/07/2019;19:05:00;7;;;;;;
157576;10/07/2019;19:59:00;7;;;;;;
156876;10/07/2019;20:14:00;7;;;;;;
156653;10/07/2019;20:48:00;7;;;;;;
156883;10/07/2019;21:00:00;7;;;;;;
156659;10/07/2019;21:59:00;7;;;;;;
156809;10/07/2019;22:01:00;7;;;;;;
156898;10/07/2019;22:03:00;7;;;;;;
157166;10/07/2019;22:47:00;7;;;;;;
156957;10/07/2019;23:05:00;7;;;;;;
156665;10/07/2019;23:24:00;7;;;;;;
157177;10/07/2019;23:33:00;7;;;;;;
157178;10/07/2019;23:38:00;7;;;;;;
157077;10/07/2019;23:39:00;7;;;;;;
157181;10/07/2019;23:49:00;7;;;;;;
86074;13/07/2019;00:09:00;7;;;;;;
86076;13/07/2019;00:21:00;7;;;;;;
83978;13/07/2019;01:00:00;7;;;;;;
86075;13/07/2019;01:20:00;7;;;;;;
86399;13/07/2019;14:08:00;7;;;;;;
84222;13/07/2019;14:17:00;7;;;;;;
84176;13/07/2019;14:17:00;7;;;;;;
84223;13/07/2019;14:18:00;7;;;;;;
84229;13/07/2019;14:51:00;7;;;;;;
84231;13/07/2019;14:55:00;7;;;;;;
84237;13/07/2019;15:14:00;7;;;;;;
85952;13/07/2019;15:29:00;7;;;;;;
83695;13/07/2019;15:30:00;7;;;;;;
83782;13/07/2019;15:33:00;7;;;;;;
85954;13/07/2019;15:35:00;7;;;;;;
86425;13/07/2019;15:38:00;7;;;;;;
84248;13/07/2019;15:44:00;7;;;;;;
85959;13/07/2019;15:45:00;7;;;;;;
84249;13/07/2019;15:46:00;7;;;;;;
83698;13/07/2019;15:47:00;7;;;;;;
84252;13/07/2019;15:55:00;7;;;;;;
85963;13/07/2019;15:56:00;7;;;;;;
84179;13/07/2019;15:57:00;7;;;;;;
84149;13/07/2019;15:59:00;7;;;;;;
84254;13/07/2019;16:00:00;7;;;;;;
83706;13/07/2019;16:02:00;7;;;;;;
84171;13/07/2019;16:04:00;7;;;;;;
86102;13/07/2019;16:06:00;7;;;;;;
83795;13/07/2019;16:14:00;7;;;;;;
85970;13/07/2019;16:17:00;7;;;;;;
86095;13/07/2019;16:20:00;7;;;;;;
85973;13/07/2019;16:25:00;7;;;;;;
83712;13/07/2019;16:25:00;7;;;;;;
83592;13/07/2019;16:35:00;7;;;;;;
84265;13/07/2019;16:39:00;7;;;;;;
84182;13/07/2019;16:39:00;7;;;;;;
85977;13/07/2019;16:40:00;7;;;;;;
83719;13/07/2019;16:42:00;7;;;;;;
84155;13/07/2019;16:45:00;7;;;;;;
83917;13/07/2019;16:48:00;7;;;;;;
84268;13/07/2019;16:51:00;7;;;;;;
84269;13/07/2019;16:55:00;7;;;;;;
85986;13/07/2019;16:55:00;7;;;;;;
83723;13/07/2019;17:01:00;7;;;;;;
83724;13/07/2019;17:02:00;7;;;;;;
83816;13/07/2019;17:02:00;7;;;;;;
83925;13/07/2019;17:03:00;7;;;;;;
83817;13/07/2019;17:03:00;7;;;;;;
83926;13/07/2019;17:05:00;7;;;;;;
85990;13/07/2019;17:06:00;7;;;;;;
85992;13/07/2019;17:10:00;7;;;;;;
84276;13/07/2019;17:12:00;7;;;;;;
84280;13/07/2019;17:18:00;7;;;;;;
85995;13/07/2019;17:19:00;7;;;;;;
84185;13/07/2019;17:19:00;7;;;;;;
84001;13/07/2019;17:20:00;7;;;;;;
83730;13/07/2019;17:27:00;7;;;;;;
83732;13/07/2019;17:36:00;7;;;;;;
84291;13/07/2019;17:44:00;7;;;;;;
86115;13/07/2019;17:45:00;7;;;;;;
84006;13/07/2019;17:45:00;7;;;;;;
85999;13/07/2019;17:50:00;7;;;;;;
84008;13/07/2019;17:54:00;7;;;;;;
83935;13/07/2019;17:54:00;7;;;;;;
84009;13/07/2019;17:56:00;7;;;;;;
84298;13/07/2019;18:04:00;7;;;;;;
86002;13/07/2019;18:11:00;7;;;;;;
84301;13/07/2019;18:21:00;7;;;;;;
84186;13/07/2019;18:22:00;7;;;;;;
83739;13/07/2019;18:29:00;7;;;;;;
85919;13/07/2019;18:37:00;7;;;;;;
83742;13/07/2019;18:39:00;7;;;;;;
84014;13/07/2019;18:44:00;7;;;;;;
84016;13/07/2019;18:48:00;7;;;;;;
86007;13/07/2019;18:48:00;7;;;;;;
83843;13/07/2019;18:50:00;7;;;;;;
83746;13/07/2019;18:50:00;7;;;;;;
83943;13/07/2019;19:00:00;7;;;;;;
83944;13/07/2019;19:01:00;7;;;;;;
83748;13/07/2019;19:02:00;7;;;;;;
84105;13/07/2019;19:18:00;7;;;;;;
85920;13/07/2019;19:39:00;7;;;;;;
83752;13/07/2019;19:51:00;7;;;;;;
86048;13/07/2019;19:51:00;7;;;;;;
86015;13/07/2019;19:53:00;7;;;;;;
83851;13/07/2019;19:54:00;7;;;;;;
83852;13/07/2019;19:59:00;7;;;;;;
83646;13/07/2019;20:04:00;7;;;;;;
84204;13/07/2019;20:12:00;7;;;;;;
84317;13/07/2019;20:20:00;7;;;;;;
83755;13/07/2019;20:46:00;7;;;;;;
86022;13/07/2019;21:28:00;7;;;;;;
83949;13/07/2019;21:29:00;7;;;;;;
86023;13/07/2019;21:32:00;7;;;;;;
85922;13/07/2019;21:32:00;7;;;;;;
83950;13/07/2019;21:40:00;7;;;;;;
83758;13/07/2019;21:43:00;7;;;;;;
84167;13/07/2019;22:20:00;7;;;;;;
84189;13/07/2019;22:21:00;7;;;;;;
84340;13/07/2019;22:36:00;7;;;;;;
84191;13/07/2019;22:40:00;7;;;;;;
84341;13/07/2019;22:42:00;7;;;;;;
84342;13/07/2019;22:43:00;7;;;;;;
84346;13/07/2019;22:59:00;7;;;;;;
84192;13/07/2019;22:59:00;7;;;;;;
84347;13/07/2019;23:00:00;7;;;;;;
85025;13/07/2019;23:00:00;7;;;;;;
86036;13/07/2019;23:02:00;7;;;;;;
86037;13/07/2019;23:06:00;7;;;;;;
84353;13/07/2019;23:16:00;7;;;;;;
83962;13/07/2019;23:17:00;7;;;;;;
83967;13/07/2019;23:38:00;7;;;;;;
84125;13/07/2019;23:39:00;7;;;;;;
86044;13/07/2019;23:47:00;7;;;;;;
86047;13/07/2019;23:57:00;7;;;;;;
84646;14/07/2019;00:02:00;7;;;;;;
84874;14/07/2019;00:11:00;7;;;;;;
85030;14/07/2019;00:11:00;7;;;;;;
85046;14/07/2019;00:11:00;7;;;;;;
84369;14/07/2019;00:19:00;7;;;;;;
84653;14/07/2019;00:22:00;7;;;;;;
84877;14/07/2019;00:26:00;7;;;;;;
84857;14/07/2019;00:40:00;7;;;;;;
84638;14/07/2019;00:41:00;7;;;;;;
85041;14/07/2019;00:45:00;7;;;;;;
84658;14/07/2019;01:26:00;7;;;;;;
84463;14/07/2019;01:43:00;7;;;;;;
84382;14/07/2019;14:47:00;7;;;;;;
84385;14/07/2019;14:52:00;7;;;;;;
84384;14/07/2019;14:52:00;7;;;;;;
84670;14/07/2019;15:03:00;7;;;;;;
84888;14/07/2019;15:06:00;7;;;;;;
84858;14/07/2019;15:07:00;7;;;;;;
86265;14/07/2019;15:10:00;7;;;;;;
84672;14/07/2019;15:12:00;7;;;;;;
84673;14/07/2019;15:18:00;7;;;;;;
84675;14/07/2019;15:21:00;7;;;;;;
84678;14/07/2019;15:26:00;7;;;;;;
84894;14/07/2019;15:27:00;7;;;;;;
86152;14/07/2019;15:28:00;7;;;;;;
84896;14/07/2019;15:30:00;7;;;;;;
86266;14/07/2019;15:33:00;7;;;;;;
86267;14/07/2019;15:33:00;7;;;;;;
86154;14/07/2019;15:35:00;7;;;;;;
84900;14/07/2019;15:36:00;7;;;;;;
84859;14/07/2019;15:39:00;7;;;;;;
84901;14/07/2019;15:40:00;7;;;;;;
84684;14/07/2019;15:41:00;7;;;;;;
84905;14/07/2019;15:49:00;7;;;;;;
84906;14/07/2019;15:51:00;7;;;;;;
84397;14/07/2019;15:54:00;7;;;;;;
86271;14/07/2019;15:55:00;7;;;;;;
86272;14/07/2019;15:57:00;7;;;;;;
84604;14/07/2019;15:58:00;7;;;;;;
86273;14/07/2019;15:59:00;7;;;;;;
86274;14/07/2019;16:00:00;7;;;;;;
86275;14/07/2019;16:02:00;7;;;;;;
86276;14/07/2019;16:02:00;7;;;;;;
86279;14/07/2019;16:10:00;7;;;;;;
86278;14/07/2019;16:10:00;7;;;;;;
84697;14/07/2019;16:12:00;7;;;;;;
84624;14/07/2019;16:13:00;7;;;;;;
84625;14/07/2019;16:15:00;7;;;;;;
84698;14/07/2019;16:15:00;7;;;;;;
84411;14/07/2019;16:16:00;7;;;;;;
84412;14/07/2019;16:17:00;7;;;;;;
84699;14/07/2019;16:21:00;7;;;;;;
84920;14/07/2019;16:29:00;7;;;;;;
84626;14/07/2019;16:30:00;7;;;;;;
86281;14/07/2019;16:33:00;7;;;;;;
84707;14/07/2019;16:37:00;7;;;;;;
84628;14/07/2019;16:45:00;7;;;;;;
84710;14/07/2019;16:45:00;7;;;;;;
84928;14/07/2019;16:48:00;7;;;;;;
84712;14/07/2019;16:49:00;7;;;;;;
84713;14/07/2019;16:50:00;7;;;;;;
84629;14/07/2019;16:51:00;7;;;;;;
84931;14/07/2019;17:01:00;7;;;;;;
86292;14/07/2019;17:05:00;7;;;;;;
84933;14/07/2019;17:08:00;7;;;;;;
84867;14/07/2019;17:10:00;7;;;;;;
84723;14/07/2019;17:13:00;7;;;;;;
86295;14/07/2019;17:14:00;7;;;;;;
84936;14/07/2019;17:17:00;7;;;;;;
84727;14/07/2019;17:22:00;7;;;;;;
85074;14/07/2019;17:25:00;7;;;;;;
84728;14/07/2019;17:27:00;7;;;;;;
84630;14/07/2019;17:28:00;7;;;;;;
84942;14/07/2019;17:29:00;7;;;;;;
86300;14/07/2019;17:30:00;7;;;;;;
84868;14/07/2019;17:31:00;7;;;;;;
84943;14/07/2019;17:32:00;7;;;;;;
84944;14/07/2019;17:33:00;7;;;;;;
84869;14/07/2019;17:34:00;7;;;;;;
84733;14/07/2019;17:43:00;7;;;;;;
86305;14/07/2019;17:47:00;7;;;;;;
86306;14/07/2019;17:48:00;7;;;;;;
84549;14/07/2019;17:49:00;7;;;;;;
86370;14/07/2019;17:50:00;7;;;;;;
84631;14/07/2019;17:51:00;7;;;;;;
84425;14/07/2019;17:52:00;7;;;;;;
84738;14/07/2019;17:52:00;7;;;;;;
85076;14/07/2019;17:52:00;7;;;;;;
86210;14/07/2019;17:55:00;7;;;;;;
84612;14/07/2019;18:10:00;7;;;;;;
84746;14/07/2019;18:14:00;7;;;;;;
84632;14/07/2019;18:15:00;7;;;;;;
86317;14/07/2019;18:19:00;7;;;;;;
86318;14/07/2019;18:20:00;7;;;;;;
84749;14/07/2019;18:23:00;7;;;;;;
86319;14/07/2019;18:24:00;7;;;;;;
86139;14/07/2019;18:30:00;7;;;;;;
84633;14/07/2019;18:31:00;7;;;;;;
84752;14/07/2019;18:33:00;7;;;;;;
84753;14/07/2019;18:36:00;7;;;;;;
86320;14/07/2019;18:40:00;7;;;;;;
84755;14/07/2019;18:44:00;7;;;;;;
84760;14/07/2019;18:57:00;7;;;;;;
84761;14/07/2019;19:01:00;7;;;;;;
84764;14/07/2019;19:10:00;7;;;;;;
84948;14/07/2019;19:15:00;7;;;;;;
84768;14/07/2019;19:27:00;7;;;;;;
86328;14/07/2019;19:27:00;7;;;;;;
86330;14/07/2019;19:30:00;7;;;;;;
84770;14/07/2019;19:48:00;7;;;;;;
84955;14/07/2019;20:15:00;7;;;;;;
84772;14/07/2019;20:16:00;7;;;;;;
84614;14/07/2019;20:26:00;7;;;;;;
84774;14/07/2019;20:40:00;7;;;;;;
86333;14/07/2019;20:57:00;7;;;;;;
86334;14/07/2019;20:59:00;7;;;;;;
86236;14/07/2019;20:59:00;7;;;;;;
84780;14/07/2019;21:03:00;7;;;;;;
86337;14/07/2019;21:27:00;7;;;;;;
84976;14/07/2019;21:43:00;7;;;;;;
84980;14/07/2019;21:44:00;7;;;;;;
84985;14/07/2019;22:05:00;7;;;;;;
86340;14/07/2019;22:06:00;7;;;;;;
84798;14/07/2019;22:06:00;7;;;;;;
84635;14/07/2019;22:07:00;7;;;;;;
84800;14/07/2019;22:13:00;7;;;;;;
84988;14/07/2019;22:16:00;7;;;;;;
85088;14/07/2019;22:18:00;7;;;;;;
84358;14/07/2019;22:25:00;7;;;;;;
84804;14/07/2019;22:27:00;7;;;;;;
85091;14/07/2019;22:29:00;7;;;;;;
84995;14/07/2019;22:46:00;7;;;;;;
84618;14/07/2019;22:56:00;7;;;;;;
86343;14/07/2019;23:08:00;7;;;;;;
84443;14/07/2019;23:10:00;7;;;;;;
84821;14/07/2019;23:13:00;7;;;;;;
86344;14/07/2019;23:14:00;7;;;;;;
85004;14/07/2019;23:14:00;7;;;;;;
86345;14/07/2019;23:15:00;7;;;;;;
85087;14/07/2019;23:17:00;7;;;;;;
84636;14/07/2019;23:25:00;7;;;;;;
84871;14/07/2019;23:27:00;7;;;;;;
85007;14/07/2019;23:28:00;7;;;;;;
86348;14/07/2019;23:33:00;7;;;;;;
86349;14/07/2019;23:36:00;7;;;;;;
84450;14/07/2019;23:46:00;7;;;;;;
86351;14/07/2019;23:50:00;7;;;;;;
84872;14/07/2019;23:54:00;7;;;;;;
85013;14/07/2019;23:55:00;7;;;;;;
85482;15/07/2019;00:08:00;7;;;;;;
85601;15/07/2019;00:26:00;7;;;;;;
85352;15/07/2019;00:49:00;7;;;;;;
85713;15/07/2019;01:17:00;7;;;;;;
85605;15/07/2019;14:24:00;7;;;;;;
85490;15/07/2019;14:34:00;7;;;;;;
85494;15/07/2019;14:51:00;7;;;;;;
85459;15/07/2019;14:54:00;7;;;;;;
85610;15/07/2019;14:56:00;7;;;;;;
85229;15/07/2019;14:57:00;7;;;;;;
85105;15/07/2019;15:02:00;7;;;;;;
85104;15/07/2019;15:02:00;7;;;;;;
85359;15/07/2019;15:09:00;7;;;;;;
85361;15/07/2019;15:12:00;7;;;;;;
85498;15/07/2019;15:16:00;7;;;;;;
85726;15/07/2019;15:20:00;7;;;;;;
85164;15/07/2019;15:22:00;7;;;;;;
85461;15/07/2019;15:25:00;7;;;;;;
85474;15/07/2019;15:25:00;7;;;;;;
85618;15/07/2019;15:27:00;7;;;;;;
85727;15/07/2019;15:27:00;7;;;;;;
85305;15/07/2019;15:34:00;7;;;;;;
85620;15/07/2019;15:36:00;7;;;;;;
85506;15/07/2019;15:36:00;7;;;;;;
85621;15/07/2019;15:38:00;7;;;;;;
85171;15/07/2019;15:42:00;7;;;;;;
85435;15/07/2019;15:42:00;7;;;;;;
85622;15/07/2019;15:44:00;7;;;;;;
85111;15/07/2019;15:45:00;7;;;;;;
85623;15/07/2019;15:46:00;7;;;;;;
85625;15/07/2019;15:50:00;7;;;;;;
85624;15/07/2019;15:50:00;7;;;;;;
85512;15/07/2019;15:59:00;7;;;;;;
85513;15/07/2019;16:00:00;7;;;;;;
85306;15/07/2019;16:03:00;7;;;;;;
85629;15/07/2019;16:03:00;7;;;;;;
85252;15/07/2019;16:07:00;7;;;;;;
85633;15/07/2019;16:21:00;7;;;;;;
85634;15/07/2019;16:22:00;7;;;;;;
85439;15/07/2019;16:25:00;7;;;;;;
85259;15/07/2019;16:26:00;7;;;;;;
85636;15/07/2019;16:29:00;7;;;;;;
85121;15/07/2019;16:29:00;7;;;;;;
85122;15/07/2019;16:30:00;7;;;;;;
85529;15/07/2019;16:35:00;7;;;;;;
85530;15/07/2019;16:36:00;7;;;;;;
85732;15/07/2019;16:39:00;7;;;;;;
85532;15/07/2019;16:46:00;7;;;;;;
85533;15/07/2019;16:48:00;7;;;;;;
85822;15/07/2019;16:49:00;7;;;;;;
85742;15/07/2019;16:49:00;7;;;;;;
85126;15/07/2019;16:50:00;7;;;;;;
85644;15/07/2019;16:55:00;7;;;;;;
85645;15/07/2019;16:56:00;7;;;;;;
85128;15/07/2019;16:57:00;7;;;;;;
85476;15/07/2019;17:00:00;7;;;;;;
85534;15/07/2019;17:01:00;7;;;;;;
85130;15/07/2019;17:02:00;7;;;;;;
85840;15/07/2019;17:11:00;7;;;;;;
85745;15/07/2019;17:12:00;7;;;;;;
85273;15/07/2019;17:18:00;7;;;;;;
85134;15/07/2019;17:19:00;7;;;;;;
85194;15/07/2019;17:21:00;7;;;;;;
85539;15/07/2019;17:24:00;7;;;;;;
85748;15/07/2019;17:31:00;7;;;;;;
85442;15/07/2019;17:35:00;7;;;;;;
85443;15/07/2019;17:41:00;7;;;;;;
85280;15/07/2019;17:41:00;7;;;;;;
85545;15/07/2019;18:19:00;7;;;;;;
85311;15/07/2019;18:34:00;7;;;;;;
85340;15/07/2019;18:35:00;7;;;;;;
85658;15/07/2019;18:40:00;7;;;;;;
85659;15/07/2019;18:41:00;7;;;;;;
85661;15/07/2019;18:45:00;7;;;;;;
85467;15/07/2019;19:14:00;7;;;;;;
85751;15/07/2019;19:21:00;7;;;;;;
85664;15/07/2019;19:45:00;7;;;;;;
85665;15/07/2019;19:47:00;7;;;;;;
85550;15/07/2019;19:56:00;7;;;;;;
85468;15/07/2019;19:57:00;7;;;;;;
85551;15/07/2019;20:06:00;7;;;;;;
85673;15/07/2019;20:46:00;7;;;;;;
85674;15/07/2019;20:48:00;7;;;;;;
85557;15/07/2019;20:58:00;7;;;;;;
85470;15/07/2019;20:59:00;7;;;;;;
85144;15/07/2019;21:09:00;7;;;;;;
85145;15/07/2019;21:09:00;7;;;;;;
85477;15/07/2019;21:19:00;7;;;;;;
85471;15/07/2019;21:40:00;7;;;;;;
85564;15/07/2019;21:45:00;7;;;;;;
85682;15/07/2019;21:46:00;7;;;;;;
85760;15/07/2019;21:51:00;7;;;;;;
85205;15/07/2019;22:06:00;7;;;;;;
85206;15/07/2019;22:07:00;7;;;;;;
85423;15/07/2019;22:08:00;7;;;;;;
85569;15/07/2019;22:11:00;7;;;;;;
85424;15/07/2019;22:21:00;7;;;;;;
85686;15/07/2019;22:23:00;7;;;;;;
85864;15/07/2019;22:33:00;7;;;;;;
85768;15/07/2019;22:34:00;7;;;;;;
85211;15/07/2019;23:06:00;7;;;;;;
85212;15/07/2019;23:07:00;7;;;;;;
85689;15/07/2019;23:08:00;7;;;;;;
85691;15/07/2019;23:14:00;7;;;;;;
85451;15/07/2019;23:23:00;7;;;;;;
85584;15/07/2019;23:31:00;7;;;;;;
85453;15/07/2019;23:33:00;7;;;;;;
85589;15/07/2019;23:52:00;7;;;;;;
85156;15/07/2019;23:54:00;7;;;;;;
85157;15/07/2019;23:55:00;7;;;;;;
86787;16/07/2019;00:18:00;7;;;;;;
98513;16/07/2019;00:24:00;7;;;;;;
86788;16/07/2019;00:25:00;7;;;;;;
86791;16/07/2019;00:37:00;7;;;;;;
98514;16/07/2019;00:38:00;7;;;;;;
86907;16/07/2019;14:32:00;7;;;;;;
86908;16/07/2019;14:33:00;7;;;;;;
86560;16/07/2019;14:34:00;7;;;;;;
86793;16/07/2019;14:40:00;7;;;;;;
86909;16/07/2019;14:42:00;7;;;;;;
86912;16/07/2019;14:53:00;7;;;;;;
86562;16/07/2019;14:58:00;7;;;;;;
87047;16/07/2019;15:09:00;7;;;;;;
87075;16/07/2019;15:10:00;7;;;;;;
87048;16/07/2019;15:13:00;7;;;;;;
86685;16/07/2019;15:16:00;7;;;;;;
86750;16/07/2019;15:19:00;7;;;;;;
86743;16/07/2019;15:19:00;7;;;;;;
87013;16/07/2019;15:20:00;7;;;;;;
86751;16/07/2019;15:22:00;7;;;;;;
86744;16/07/2019;15:26:00;7;;;;;;
86568;16/07/2019;15:28:00;7;;;;;;
86917;16/07/2019;15:34:00;7;;;;;;
86920;16/07/2019;15:41:00;7;;;;;;
86499;16/07/2019;15:43:00;7;;;;;;
86921;16/07/2019;15:44:00;7;;;;;;
86577;16/07/2019;15:44:00;7;;;;;;
86753;16/07/2019;15:46:00;7;;;;;;
87098;16/07/2019;15:49:00;7;;;;;;
87019;16/07/2019;15:52:00;7;;;;;;
86755;16/07/2019;15:55:00;7;;;;;;
86926;16/07/2019;15:55:00;7;;;;;;
98527;16/07/2019;15:59:00;7;;;;;;
86584;16/07/2019;15:59:00;7;;;;;;
86928;16/07/2019;16:00:00;7;;;;;;
87010;16/07/2019;16:08:00;7;;;;;;
86590;16/07/2019;16:10:00;7;;;;;;
86936;16/07/2019;16:11:00;7;;;;;;
86822;16/07/2019;16:12:00;7;;;;;;
86823;16/07/2019;16:13:00;7;;;;;;
86756;16/07/2019;16:13:00;7;;;;;;
86937;16/07/2019;16:13:00;7;;;;;;
86757;16/07/2019;16:16:00;7;;;;;;
86594;16/07/2019;16:22:00;7;;;;;;
86830;16/07/2019;16:26:00;7;;;;;;
86774;16/07/2019;16:27:00;7;;;;;;
86775;16/07/2019;16:29:00;7;;;;;;
86832;16/07/2019;16:29:00;7;;;;;;
87124;16/07/2019;16:36:00;7;;;;;;
87057;16/07/2019;16:36:00;7;;;;;;
86434;16/07/2019;16:38:00;7;;;;;;
86946;16/07/2019;16:43:00;7;;;;;;
87027;16/07/2019;16:44:00;7;;;;;;
86436;16/07/2019;16:46:00;7;;;;;;
86776;16/07/2019;16:47:00;7;;;;;;
86602;16/07/2019;16:48:00;7;;;;;;
87028;16/07/2019;16:49:00;7;;;;;;
87130;16/07/2019;16:49:00;7;;;;;;
87058;16/07/2019;16:50:00;7;;;;;;
87018;16/07/2019;16:51:00;7;;;;;;
86949;16/07/2019;16:54:00;7;;;;;;
86951;16/07/2019;16:58:00;7;;;;;;
